geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_country,geolocation_city_state
78790,ITIQUIRA,MT,BR,ITIQUIRA - MT
78795,PEDRA PRETA,MT,BR,PEDRA PRETA - MT
78800,POXOREU,MT,BR,POXOREU - MT
78810,JUSCIMEIRA,MT,BR,JUSCIMEIRA - MT
78816,JUSCIMEIRA,MT,BR,JUSCIMEIRA - MT
78820,JACIARA,MT,BR,JACIARA - MT
78830,DOM AQUINO,MT,BR,DOM AQUINO - MT
78835,SAO PEDRO DA CIPA,MT,BR,SAO PEDRO DA CIPA - MT
78840,CAMPO VERDE,MT,BR,CAMPO VERDE - MT
78850,PRIMAVERA DO LESTE,MT,BR,PRIMAVERA DO LESTE - MT
78855,PLANALTO DA SERRA,MT,BR,PLANALTO DA SERRA - MT
78860,NOVA BRASILANDIA,MT,BR,NOVA BRASILANDIA - MT
78870,PARANATINGA,MT,BR,PARANATINGA - MT
78875,GAUCHA DO NORTE,MT,BR,GAUCHA DO NORTE - MT
78880,VERA,MT,BR,VERA - MT
78885,FELIZ NATAL,MT,BR,FELIZ NATAL - MT
78888,NOVA UBIRATÃ,MT,BR,NOVA UBIRATÃ - MT
78890,SORRISO,MT,BR,SORRISO - MT
78896,BOA ESPERANCA,MT,BR,BOA ESPERANCA - MT
79002,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79003,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79004,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79005,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79006,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79008,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79009,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79010,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79011,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79012,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79013,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79014,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79015,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79016,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79017,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79018,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79020,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79021,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79022,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79023,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79031,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79032,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79033,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79034,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79035,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79036,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79037,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79040,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79041,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79042,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79043,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79044,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79045,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79046,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79048,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79050,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79051,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79052,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79060,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79062,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79063,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79064,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79065,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79070,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79071,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79072,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79073,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79074,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79075,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79076,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79077,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79080,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79081,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79082,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79083,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79084,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79085,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79086,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79090,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79091,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79092,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79093,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79094,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79095,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79096,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79097,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79100,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79101,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79102,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79103,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79104,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79105,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79106,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79107,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79108,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79110,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79112,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79113,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79114,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79115,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79116,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79117,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79118,CAMPO GRANDE,MS,BR,CAMPO GRANDE - MS
79125,ANHANDUI,MS,BR,ANHANDUI - MS
79130,RIO BRILHANTE,MS,BR,RIO BRILHANTE - MS
79134,PRUDENCIO THOMAZ,MS,BR,PRUDENCIO THOMAZ - MS
79140,NOVA ALVORADA DO SUL,MS,BR,NOVA ALVORADA DO SUL - MS
79150,MARACAJU,MS,BR,MARACAJU - MS
79152,VISTA ALEGRE,MS,BR,VISTA ALEGRE - MS
79170,SIDROLANDIA,MS,BR,SIDROLANDIA - MS
79180,RIBAS DO RIO PARDO,MS,BR,RIBAS DO RIO PARDO - MS
79190,TERENOS,MS,BR,TERENOS - MS
79200,AQUIDAUANA,MS,BR,AQUIDAUANA - MS
79208,CIPOLANDIA,MS,BR,CIPOLANDIA - MS
79210,ANASTACIO,MS,BR,ANASTACIO - MS
79215,DOIS IRMÃOS DO BURITI,MS,BR,DOIS IRMÃOS DO BURITI - MS
79220,NIOAQUE,MS,BR,NIOAQUE - MS
79230,GUIA LOPES DA LAGUNA,MS,BR,GUIA LOPES DA LAGUNA - MS
79240,JARDIM,MS,BR,JARDIM - MS
79260,BELA VISTA,MS,BR,BELA VISTA - MS
79270,CARACOL,MS,BR,CARACOL - MS
79280,PORTO MURTINHO,MS,BR,PORTO MURTINHO - MS
79290,BONITO,MS,BR,BONITO - MS
79300,CORUMBA,MS,BR,CORUMBA - MS
79301,CORUMBA,MS,BR,CORUMBA - MS
79302,CORUMBA,MS,BR,CORUMBA - MS
79303,CORUMBA,MS,BR,CORUMBA - MS
79304,CORUMBÁ,MS,BR,CORUMBÁ - MS
79310,CORUMBA,MS,BR,CORUMBA - MS
79311,CORUMBA,MS,BR,CORUMBA - MS
79320,CORUMBA,MS,BR,CORUMBA - MS
79321,CORUMBÁ,MS,BR,CORUMBÁ - MS
79330,CORUMBA,MS,BR,CORUMBA - MS
79331,CORUMBA,MS,BR,CORUMBA - MS
79332,CORUMBA,MS,BR,CORUMBA - MS
79333,CORUMBÁ,MS,BR,CORUMBÁ - MS
79370,LADARIO,MS,BR,LADARIO - MS
79380,MIRANDA,MS,BR,MIRANDA - MS
79390,BODOQUENA,MS,BR,BODOQUENA - MS
79400,COXIM,MS,BR,COXIM - MS
79410,PEDRO GOMES,MS,BR,PEDRO GOMES - MS
79415,SONORA,MS,BR,SONORA - MS
79420,CAMAPUÃ,MS,BR,CAMAPUÃ - MS
79424,PONTINHA DO COCHO,MS,BR,PONTINHA DO COCHO - MS
79428,FIGUEIRAO,MS,BR,FIGUEIRAO - MS
79430,BANDEIRANTES,MS,BR,BANDEIRANTES - MS
79440,JARAGUARI,MS,BR,JARAGUARI - MS
79450,ROCHEDO,MS,BR,ROCHEDO - MS
79460,CORGUINHO,MS,BR,CORGUINHO - MS
79470,RIO NEGRO,MS,BR,RIO NEGRO - MS
79480,RIO VERDE DE MATO GROSSO,MS,BR,RIO VERDE DE MATO GROSSO - MS
79490,SAO GABRIEL DO OESTE,MS,BR,SAO GABRIEL DO OESTE - MS
79500,PARANAIBA,MS,BR,PARANAIBA - MS
79530,ALCINÓPOLIS,MS,BR,ALCINÓPOLIS - MS
79540,CASSILANDIA,MS,BR,CASSILANDIA - MS
79550,COSTA RICA,MS,BR,COSTA RICA - MS
79556,PARAÍSO DAS ÁGUAS,MS,BR,PARAÍSO DAS ÁGUAS - MS
79560,CHAPADAO DO SUL,MS,BR,CHAPADAO DO SUL - MS
79570,APARECIDA DO TABOADO,MS,BR,APARECIDA DO TABOADO - MS
79580,INOCENCIA,MS,BR,INOCENCIA - MS
79590,SELVIRIA,MS,BR,SELVIRIA - MS
79600,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79601,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79602,TRÊS LAGOAS,MS,BR,TRÊS LAGOAS - MS
79603,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79604,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79610,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79611,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79612,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79620,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79621,TRÊS LAGOAS,MS,BR,TRÊS LAGOAS - MS
79622,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79630,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79640,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79641,TRÊS LAGOAS,MS,BR,TRÊS LAGOAS - MS
79645,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79648,TRES LAGOAS,MS,BR,TRES LAGOAS - MS
79654,ARAPUA,MS,BR,ARAPUA - MS
79670,BRASILANDIA,MS,BR,BRASILANDIA - MS
79680,AGUA CLARA,MS,BR,AGUA CLARA - MS
79690,SANTA RITA DO PARDO,MS,BR,SANTA RITA DO PARDO - MS
79700,FATIMA DO SUL,MS,BR,FATIMA DO SUL - MS
79710,VICENTINA,MS,BR,VICENTINA - MS
79712,SAO JOSE,MS,BR,SAO JOSE - MS
79720,JATEI,MS,BR,JATEI - MS
79730,GLORIA DE DOURADOS,MS,BR,GLORIA DE DOURADOS - MS
79740,IVINHEMA,MS,BR,IVINHEMA - MS
79742,AMANDINA,MS,BR,AMANDINA - MS
79745,NOVO HORIZONTE DO SUL,MS,BR,NOVO HORIZONTE DO SUL - MS
79750,NOVA ANDRADINA,MS,BR,NOVA ANDRADINA - MS
79758,NOVA CASA VERDE,MS,BR,NOVA CASA VERDE - MS
79760,BATAYPORA,MS,BR,BATAYPORA - MS
79765,TAQUARUSSU,MS,BR,TAQUARUSSU - MS
79770,ANAURILÂNDIA,MS,BR,ANAURILÂNDIA - MS
79780,BATAGUASSU,MS,BR,BATAGUASSU - MS
79785,ANGÉLICA,MS,BR,ANGÉLICA - MS
79790,DEODÁPOLIS,MS,BR,DEODÁPOLIS - MS
79792,LAGOA BONITA,MS,BR,LAGOA BONITA - MS
79800,DOURADOS,MS,BR,DOURADOS - MS
79801,DOURADOS,MS,BR,DOURADOS - MS
79802,DOURADOS,MS,BR,DOURADOS - MS
79803,DOURADOS,MS,BR,DOURADOS - MS
79804,DOURADOS,MS,BR,DOURADOS - MS
79805,DOURADOS,MS,BR,DOURADOS - MS
79806,DOURADOS,MS,BR,DOURADOS - MS
79810,DOURADOS,MS,BR,DOURADOS - MS
79811,DOURADOS,MS,BR,DOURADOS - MS
79812,DOURADOS,MS,BR,DOURADOS - MS
79813,DOURADOS,MS,BR,DOURADOS - MS
79814,DOURADOS,MS,BR,DOURADOS - MS
79815,DOURADOS,MS,BR,DOURADOS - MS
79820,DOURADOS,MS,BR,DOURADOS - MS
79821,DOURADOS,MS,BR,DOURADOS - MS
79822,DOURADOS,MS,BR,DOURADOS - MS
79823,DOURADOS,MS,BR,DOURADOS - MS
79824,DOURADOS,MS,BR,DOURADOS - MS
79825,DOURADOS,MS,BR,DOURADOS - MS
79826,DOURADOS,MS,BR,DOURADOS - MS
79827,DOURADOS,MS,BR,DOURADOS - MS
79830,DOURADOS,MS,BR,DOURADOS - MS
79831,DOURADOS,MS,BR,DOURADOS - MS
79833,DOURADOS,MS,BR,DOURADOS - MS
79837,DOURADOS,MS,BR,DOURADOS - MS
79839,DOURADOS,MS,BR,DOURADOS - MS
79840,DOURADOS,MS,BR,DOURADOS - MS
79841,DOURADOS,MS,BR,DOURADOS - MS
79842,DOURADOS,MS,BR,DOURADOS - MS
79843,DOURADOS,MS,BR,DOURADOS - MS
79862,SAO PEDRO,MS,BR,SAO PEDRO - MS
79864,ITAHUM,MS,BR,ITAHUM - MS
79878,VILA VARGAS,MS,BR,VILA VARGAS - MS
79880,DOURADINA,MS,BR,DOURADINA - MS
79890,ITAPORA,MS,BR,ITAPORA - MS
79894,PIRAPORA,MS,BR,PIRAPORA - MS
79896,MONTESE,MS,BR,MONTESE - MS
79900,PONTA PORA,MS,BR,PONTA PORA - MS
79901,PONTA PORA,MS,BR,PONTA PORA - MS
79902,PONTA PORA,MS,BR,PONTA PORA - MS
79903,PONTA PORA,MS,BR,PONTA PORA - MS
79904,PONTA PORA,MS,BR,PONTA PORA - MS
79905,PONTA PORA,MS,BR,PONTA PORA - MS
79906,PONTA PORA,MS,BR,PONTA PORA - MS
79907,PONTA PORÃ,MS,BR,PONTA PORÃ - MS
79909,SANGA PUITA,MS,BR,SANGA PUITA - MS
79910,ANTÔNIO JOÃO,MS,BR,ANTÔNIO JOÃO - MS
79920,LAGUNA CARAPA,MS,BR,LAGUNA CARAPA - MS
79925,PARANHOS,MS,BR,PARANHOS - MS
79930,ARAL MOREIRA,MS,BR,ARAL MOREIRA - MS
79932,VILA MARQUES,MS,BR,VILA MARQUES - MS
79935,SETE QUEDAS,MS,BR,SETE QUEDAS - MS
79940,CAARAPO,MS,BR,CAARAPO - MS
79944,CRISTALINA,MS,BR,CRISTALINA - MS
79950,NAVIRAI,MS,BR,NAVIRAI - MS
79955,JUTI,MS,BR,JUTI - MS
79960,IGUATEMI,MS,BR,IGUATEMI - MS
79965,ITAQUIRAI,MS,BR,ITAQUIRAI - MS
79970,ELDORADO,MS,BR,ELDORADO - MS
79975,TACURU,MS,BR,TACURU - MS
79980,MUNDO NOVO,MS,BR,MUNDO NOVO - MS
79985,JAPORÃ,MS,BR,JAPORÃ - MS
79990,AMAMBAI,MS,BR,AMAMBAI - MS
79995,CORONEL SAPUCAIA,MS,BR,CORONEL SAPUCAIA - MS
80002,CURITIBA,PR,BR,CURITIBA - PR
80006,CURITIBA,PR,BR,CURITIBA - PR
80010,CURITIBA,PR,BR,CURITIBA - PR
80011,CURITIBA,PR,BR,CURITIBA - PR
80020,CURITIBA,PR,BR,CURITIBA - PR
80030,CURITIBA,PR,BR,CURITIBA - PR
80035,CURITIBA,PR,BR,CURITIBA - PR
80040,CURITIBA,PR,BR,CURITIBA - PR
80045,CURITIBA,PR,BR,CURITIBA - PR
80050,CURITIBA,PR,BR,CURITIBA - PR
80060,CURITIBA,PR,BR,CURITIBA - PR
80061,CURITIBA,PR,BR,CURITIBA - PR
80101,CURITIBA,PR,BR,CURITIBA - PR
80210,CURITIBA,PR,BR,CURITIBA - PR
80215,CURITIBA,PR,BR,CURITIBA - PR
80220,CURITIBA,PR,BR,CURITIBA - PR
80230,CURITIBA,PR,BR,CURITIBA - PR
80231,CURITIBA,PR,BR,CURITIBA - PR
80240,CURITIBA,PR,BR,CURITIBA - PR
80249,CURITIBA,PR,BR,CURITIBA - PR
80250,CURITIBA,PR,BR,CURITIBA - PR
80310,CURITIBA,PR,BR,CURITIBA - PR
80320,CURITIBA,PR,BR,CURITIBA - PR
80330,CURITIBA,PR,BR,CURITIBA - PR
80370,CURITIBA,PR,BR,CURITIBA - PR
80410,CURITIBA,PR,BR,CURITIBA - PR
80420,CURITIBA,PR,BR,CURITIBA - PR
80430,CURITIBA,PR,BR,CURITIBA - PR
80440,CURITIBA,PR,BR,CURITIBA - PR
80510,CURITIBA,PR,BR,CURITIBA - PR
80520,CURITIBA,PR,BR,CURITIBA - PR
80530,CURITIBA,PR,BR,CURITIBA - PR
80540,CURITIBA,PR,BR,CURITIBA - PR
80610,CURITIBA,PR,BR,CURITIBA - PR
80611,CURITIBA,PR,BR,CURITIBA - PR
80620,CURITIBA,PR,BR,CURITIBA - PR
80627,CURITIBA,PR,BR,CURITIBA - PR
80630,CURITIBA,PR,BR,CURITIBA - PR
80710,CURITIBA,PR,BR,CURITIBA - PR
80730,CURITIBA,PR,BR,CURITIBA - PR
80740,CURITIBA,PR,BR,CURITIBA - PR
80810,CURITIBA,PR,BR,CURITIBA - PR
80820,CURITIBA,PR,BR,CURITIBA - PR
81010,CURITIBA,PR,BR,CURITIBA - PR
81020,CURITIBA,PR,BR,CURITIBA - PR
81030,CURITIBA,PR,BR,CURITIBA - PR
81050,CURITIBA,PR,BR,CURITIBA - PR
81070,CURITIBA,PR,BR,CURITIBA - PR
81110,CURITIBA,PR,BR,CURITIBA - PR
81130,CURITIBA,PR,BR,CURITIBA - PR
81150,CURITIBA,PR,BR,CURITIBA - PR
81170,CURITIBA,PR,BR,CURITIBA - PR
81200,CURITIBA,PR,BR,CURITIBA - PR
81210,CURITIBA,PR,BR,CURITIBA - PR
81220,CURITIBA,PR,BR,CURITIBA - PR
81230,CURITIBA,PR,BR,CURITIBA - PR
81240,CURITIBA,PR,BR,CURITIBA - PR
81250,CURITIBA,PR,BR,CURITIBA - PR
81260,CURITIBA,PR,BR,CURITIBA - PR
81265,CURITIBA,PR,BR,CURITIBA - PR
81270,CURITIBA,PR,BR,CURITIBA - PR
81280,CURITIBA,PR,BR,CURITIBA - PR
81290,CURITIBA,PR,BR,CURITIBA - PR
81295,CURITIBA,PR,BR,CURITIBA - PR
81305,CURITIBA,PR,BR,CURITIBA - PR
81310,CURITIBA,PR,BR,CURITIBA - PR
81312,CURITIBA,PR,BR,CURITIBA - PR
81315,CURITIBA,PR,BR,CURITIBA - PR
81320,CURITIBA,PR,BR,CURITIBA - PR
81330,CURITIBA,PR,BR,CURITIBA - PR
81350,CURITIBA,PR,BR,CURITIBA - PR
81420,CURITIBA,PR,BR,CURITIBA - PR
81450,CURITIBA,PR,BR,CURITIBA - PR
81452,CURITIBA,PR,BR,CURITIBA - PR
81460,CURITIBA,PR,BR,CURITIBA - PR
81470,CURITIBA,PR,BR,CURITIBA - PR
81480,CURITIBA,PR,BR,CURITIBA - PR
81490,CURITIBA,PR,BR,CURITIBA - PR
81495,CURITIBA,PR,BR,CURITIBA - PR
81510,CURITIBA,PR,BR,CURITIBA - PR
81520,CURITIBA,PR,BR,CURITIBA - PR
81530,CURITIBA,PR,BR,CURITIBA - PR
81540,CURITIBA,PR,BR,CURITIBA - PR
81550,CURITIBA,PR,BR,CURITIBA - PR
81560,CURITIBA,PR,BR,CURITIBA - PR
81570,CURITIBA,PR,BR,CURITIBA - PR
81580,CURITIBA,PR,BR,CURITIBA - PR
81590,CURITIBA,PR,BR,CURITIBA - PR
81610,CURITIBA,PR,BR,CURITIBA - PR
81630,CURITIBA,PR,BR,CURITIBA - PR
81650,CURITIBA,PR,BR,CURITIBA - PR
81670,CURITIBA,PR,BR,CURITIBA - PR
81690,CURITIBA,PR,BR,CURITIBA - PR
81710,CURITIBA,PR,BR,CURITIBA - PR
81720,CURITIBA,PR,BR,CURITIBA - PR
81730,CURITIBA,PR,BR,CURITIBA - PR
81750,CURITIBA,PR,BR,CURITIBA - PR
81770,CURITIBA,PR,BR,CURITIBA - PR
81810,CURITIBA,PR,BR,CURITIBA - PR
81820,CURITIBA,PR,BR,CURITIBA - PR
81825,CURITIBA,PR,BR,CURITIBA - PR
81830,CURITIBA,PR,BR,CURITIBA - PR
81850,CURITIBA,PR,BR,CURITIBA - PR
81860,CURITIBA,PR,BR,CURITIBA - PR
81870,CURITIBA,PR,BR,CURITIBA - PR
81880,CURITIBA,PR,BR,CURITIBA - PR
81900,CURITIBA,PR,BR,CURITIBA - PR
81910,CURITIBA,PR,BR,CURITIBA - PR
81920,CURITIBA,PR,BR,CURITIBA - PR
81925,CURITIBA,PR,BR,CURITIBA - PR
81930,CURITIBA,PR,BR,CURITIBA - PR
81935,CURITIBA,PR,BR,CURITIBA - PR
81940,CURITIBA,PR,BR,CURITIBA - PR
81945,CURITIBA,PR,BR,CURITIBA - PR
82010,CURITIBA,PR,BR,CURITIBA - PR
82015,CURITIBA,PR,BR,CURITIBA - PR
82020,CURITIBA,PR,BR,CURITIBA - PR
82025,CURITIBA,PR,BR,CURITIBA - PR
82030,CURITIBA,PR,BR,CURITIBA - PR
82100,CURITIBA,PR,BR,CURITIBA - PR
82110,CURITIBA,PR,BR,CURITIBA - PR
82115,CURITIBA,PR,BR,CURITIBA - PR
82120,CURITIBA,PR,BR,CURITIBA - PR
82130,CURITIBA,PR,BR,CURITIBA - PR
82200,CURITIBA,PR,BR,CURITIBA - PR
82210,CURITIBA,PR,BR,CURITIBA - PR
82220,CURITIBA,PR,BR,CURITIBA - PR
82250,CURITIBA,PR,BR,CURITIBA - PR
82300,CURITIBA,PR,BR,CURITIBA - PR
82305,CURITIBA,PR,BR,CURITIBA - PR
82310,CURITIBA,PR,BR,CURITIBA - PR
82315,CURITIBA,PR,BR,CURITIBA - PR
82320,CURITIBA,PR,BR,CURITIBA - PR
82400,CURITIBA,PR,BR,CURITIBA - PR
82410,CURITIBA,PR,BR,CURITIBA - PR
82500,CURITIBA,PR,BR,CURITIBA - PR
82510,CURITIBA,PR,BR,CURITIBA - PR
82515,CURITIBA,PR,BR,CURITIBA - PR
82520,CURITIBA,PR,BR,CURITIBA - PR
82530,CURITIBA,PR,BR,CURITIBA - PR
82540,CURITIBA,PR,BR,CURITIBA - PR
82560,CURITIBA,PR,BR,CURITIBA - PR
82580,CURITIBA,PR,BR,CURITIBA - PR
82590,CURITIBA,PR,BR,CURITIBA - PR
82600,CURITIBA,PR,BR,CURITIBA - PR
82620,CURITIBA,PR,BR,CURITIBA - PR
82630,CURITIBA,PR,BR,CURITIBA - PR
82640,CURITIBA,PR,BR,CURITIBA - PR
82650,CURITIBA,PR,BR,CURITIBA - PR
82700,CURITIBA,PR,BR,CURITIBA - PR
82710,CURITIBA,PR,BR,CURITIBA - PR
82720,CURITIBA,PR,BR,CURITIBA - PR
82800,CURITIBA,PR,BR,CURITIBA - PR
82810,CURITIBA,PR,BR,CURITIBA - PR
82820,CURITIBA,PR,BR,CURITIBA - PR
82821,CURITIBA,PR,BR,CURITIBA - PR
82840,CURITIBA,PR,BR,CURITIBA - PR
82860,CURITIBA,PR,BR,CURITIBA - PR
82900,CURITIBA,PR,BR,CURITIBA - PR
82920,CURITIBA,PR,BR,CURITIBA - PR
82930,CURITIBA,PR,BR,CURITIBA - PR
82940,CURITIBA,PR,BR,CURITIBA - PR
82950,CURITIBA,PR,BR,CURITIBA - PR
82960,CURITIBA,PR,BR,CURITIBA - PR
82970,CURITIBA,PR,BR,CURITIBA - PR
82980,CURITIBA,PR,BR,CURITIBA - PR
82990,CURITIBA,PR,BR,CURITIBA - PR
83000,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83005,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83010,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83015,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83020,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83021,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83025,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83030,SÃO JOSÉ DOS PINHAIS,PR,BR,SÃO JOSÉ DOS PINHAIS - PR
83035,SÃO JOSÉ DOS PINHAIS,PR,BR,SÃO JOSÉ DOS PINHAIS - PR
83040,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83045,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83050,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83055,SÃO JOSÉ DOS PINHAIS,PR,BR,SÃO JOSÉ DOS PINHAIS - PR
83060,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83065,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83070,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83075,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83085,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83090,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83091,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83095,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83115,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83116,SAO JOSE DOS PINHAIS,PR,BR,SAO JOSE DOS PINHAIS - PR
83190,TIJUCAS DO SUL,PR,BR,TIJUCAS DO SUL - PR
83203,PARANAGUA,PR,BR,PARANAGUA - PR
83206,PARANAGUA,PR,BR,PARANAGUA - PR
83209,PARANAGUA,PR,BR,PARANAGUA - PR
83212,PARANAGUA,PR,BR,PARANAGUA - PR
83215,PARANAGUA,PR,BR,PARANAGUA - PR
83218,PARANAGUA,PR,BR,PARANAGUA - PR
83220,PARANAGUA,PR,BR,PARANAGUA - PR
83221,PARANAGUA,PR,BR,PARANAGUA - PR
83250,ALEXANDRA,PR,BR,ALEXANDRA - PR
83252,ILHA DOS VALADARES,PR,BR,ILHA DOS VALADARES - PR
